filename,item_title,item_subtitle,item_image,item_url,url_main,item_summary,type,hierarchy1,content
spokengospel_Matthew 10_text,Matthew 10,Jesus Sends the Disciples,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-10#read,,"In Matthew 10, we see that Jesus offers salvation to anyone who receives his news, but just punishment for those who reject it.",Website,Matthew Bible Study,"What’s Happening?

In Matthew 10, Jesus gives his closest followers a special mission and a special authority. 

He tells them to preach what he has preached and do what he has done (Matthew 10:7). They are to announce the arrival of God’s Kingdom and heal the sick. 

But along with this new mission comes a list of warnings. People will ignore or reject their message, and they will attack and persecute them as messengers (Matthew 10:17). This mission will cost these disciples more than they can imagine. 

But three different times, Jesus tells them not to be afraid.

First, Jesus tells them not to be afraid because everything hidden will be made known (Matthew 10:26). He links their persecution to his (Matthew 10:25). Jesus will be arrested in secret and killed under the cloak of false accusations. But his identity and victory over the grave would not be hidden when he rose from the dead. In the same way, Jesus promises he will reveal final victory out of their most hidden moments of persecution.

 

Second, Jesus reminds the disciples that they will face some who can kill their bodies but not their souls (Matthew 10:28). Their persecutors can only do so much. Jesus promises that those who lose their life for his sake will find it (Matthew 10:39). They don’t have to be afraid because Jesus can bring life out of death. 

Last, Jesus compares God’s care for birds to his attentive care for the disciples. They should not fear because God will care for them far more than he provides for birds (Matthew 10:31). 

Where is the Gospel?

This mission is a living picture of salvation and judgment through Jesus. Those who receive the disciples’ message have “peace” come upon them (Matthew 10:13). 

But the disciples shook the dust off their feet from houses and towns that rejected the gospel (Matthew 10:14). This was a symbol of the uncleanliness that remained there—a promise that judgment would come (Matthew 10:15). 

The same offer remains for us today. If we believe the message of the gospel, we have peace between ourselves and God through Christ (Romans 5:1). If we do not believe, we stand unclean and condemned (John 3:36). 

Jesus makes an incredible promise to do what only he can: to vouch for anyone who has faith in him before his Father (Matthew 10:32). This is good news because we cannot justify ourselves before God. But through faith in Jesus, we have a Savior who will proclaim us righteous before God. 

Now Jesus has called we who believe this gospel to go out as disciples (Matthew 28:19). We are to share the good news and do the works Jesus did. 

We need not fear rejection because God has accepted us in Jesus. We need not fear persecution because even in death, we will find life. And we need not fear scarcity or deprivation because God has provided us with all we need in the death, burial, and resurrection of Jesus. 

See for Yourself

May the Holy Spirit open your eyes to see the God who sends us good news of salvation. And may you see Jesus as the Savior who acknowledges his followers before the Father."
spokengospel_Matthew 10_video,Matthew 10,Jesus Sends the Disciples,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=n8ngKQTs7p4,https://www.spokengospel.com/devotionals/matthew-10#read,"In Matthew 10, we see that Jesus offers salvation to anyone who receives his news, but just punishment for those who reject it.",video,Matthew Bible Study,
spokengospel_Matthew 19-20_text,Matthew 19-20,The Rich Young Ruler,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-19-20-rich-young-ruler#read,,"The story of the rich young ruler shows us that only Jesus does the good work to earn eternal life for us. This may seem impossible for anyone else, but with God, all things are possible.",Website,Matthew Bible Study,"What’s Happening?

The religious leaders test Jesus by asking his interpretation on marriage and divorce. Jesus passes their test, but not in the way they expect. 

Instead of getting lost in a debate, Jesus points to the deeper meaning of issues related to divorce (Matthew 19:8). He highlights God’s original intent for marriage, the hardness of the human heart, and the unique call to celibacy.

 

After this, a wealthy young man approaches and asks Jesus, “What good deed must I do to have eternal life?”. After the man claims that he has kept God’s commandments, Jesus asks the man to give up what matters most to him—his great wealth. 

This man wanted to earn eternal life, so Jesus asks for something he knows the man won’t give up, in order to show him that eternal life is something he can never earn. To further illustrate this, Jesus tells a parable about a master who hires workers for his vineyard. The workers aren’t paid on merit, but on the promised wage of a generous master (Matthew 20:15). 

When the mother of two disciples asks Jesus to grant her sons a position of honor in his Kingdom, Jesus again emphasizes the importance of humility (Matthew 20:21). Those who wish to be great must serve. After all, Jesus came to be the servant of all by giving up his life to save others (Matthew 20:28). 

Twice, Jesus demonstrates his servant heart in this passage. First, he welcomes the children that others dismissed. Second, he heals blind men that others ignored.

Where is the Gospel? 

Just as Jesus pointed to the deeper meaning under the laws about marriage and divorce, we also must see the bigger picture marriage shows us. The marriage between a man and a woman is a symbol of Jesus’ marriage to his Church (Ephesians 5:25). 

God does not want man and woman to divorce because his marriage to us never ends. He desires our earthly marriages to reflect the eternal, unbreakable bond Jesus makes with his people, the Church. 

When the young rich man asks Jesus what he can do to earn eternal life, Jesus responds that only one is good (Matthew 19:17). Or Jesus could have said, “Only I am good.” Only Jesus could do every good thing required to earn salvation. Human effort cannot accomplish it. As Jesus said, “With man, this is impossible.” The good news is that Jesus adds, “But with God, all things are possible.” 

Salvation is possible because Jesus humbled himself on the cross. He said he would give his life as a ransom for many (Matthew 20:28). A ransom is the price of freedom for an enslaved individual. By giving his one life on the cross, Jesus has won freedom for the many. 

See for Yourself

I pray that the Holy Spirit will open your eyes to see the God who does not give us the wages we deserve, and Jesus as the one who earns for us the grace we don’t."
spokengospel_Matthew 19-20_video,Matthew 19-20,The Rich Young Ruler,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=y0kKHcAB3yA,https://www.spokengospel.com/devotionals/matthew-19-20-rich-young-ruler#read,"The story of the rich young ruler shows us that only Jesus does the good work to earn eternal life for us. This may seem impossible for anyone else, but with God, all things are possible.",video,Matthew Bible Study,
spokengospel_Matthew 12_text,Matthew 12,Jesus and the Sabbath,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-12#read,,"In Matthew 12, we see that Jesus fulfills the true meaning of the Sabbath by providing us with eternal and daily rest in him.",Website,Matthew Bible Study,"What’s Happening? 

In Matthew 12, Matthew shows us the tension between the local religious leaders and Jesus. 

The religious leaders accuse Jesus of violating the Sabbath, which commanded rest (Matthew 12:2). Jesus points out that priests in the temple work on the Sabbath (Matthew 12:5). And something greater than the Sabbath and the temple is now here. 

To emphasize this, Jesus goes to Sabbath services at a synagogue and heals a man’s withered hand, which was considered an act of work (Matthew 12:10). 

The Pharisees claim that Jesus’ power to heal comes from demons (Matthew 12:24). But Jesus isn’t using Satan’s power; he’s working by the Spirit of God. 

Proof of the Holy Spirit’s work was obvious in the result of his actions—healing and casting out demons. Good fruit points to a good tree (Matthew 12:33). Jesus says he is the good tree. The fruit of God’s Spirit proves that Jesus is God in the flesh. But the Pharisees were bad trees, unable to produce or see good fruit (Matthew 12:34). 

The religious leaders demand that Jesus prove he is the Messiah (Matthew 12:38), but Jesus promises only “the sign of Jonah” (Matthew 12:39). Jesus predicts his resurrection by referencing the prophet Jonah’s three days in the belly of a fish. The resurrection will be the final proof of Jesus’ identity.

But they do not believe. They believe themselves to be wise like King Solomon, but Jesus tells them that something greater than Solomon is now here (Matthew 12:42)

. 

Where is the Gospel? 

The accusation of the Pharisees was not true of Jesus, but it is true of us. All sinners are under the power of Satan (Ephesians 2:2).

 

But when we put our faith in Jesus, the Holy Spirit makes us good trees, able to produce the good fruit of faith (1 Corinthians 12:3). 

The Law of Moses could never turn a bad tree into a good tree (Romans 12:3). The command to rest on the Sabbath could not create rest in our restless hearts. 

We needed something greater than the Law. Jesus claims to be what we truly need (Matthew 12:41). He is greater than the Sabbath because his rest is perpetual  earned for us, and free to receive. He is greater than the Temple because he is God present, not in a building, but a body. 

Jesus is greater than Jonah because he did not come from the belly of a fish to be God’s messenger to one city. He is God himself, who came from the belly of the grave to reach all the nations. 

And Jesus is greater than the wise King Solomon, who built the temple.

 

Jesus is the King of kings and the wisdom of God, embodying God in the flesh. 

See for Yourself

I pray that the Holy Spirit would open your eyes to see the God who revealed himself through the Law, the temple, and people like Jonah. And may you see Jesus as the one who is greater than them all because he is God’s final and perfect revelation."
spokengospel_Matthew 12_video,Matthew 12,Jesus and the Sabbath,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=wh7uaLlxT5I,https://www.spokengospel.com/devotionals/matthew-12#read,"In Matthew 12, we see that Jesus fulfills the true meaning of the Sabbath by providing us with eternal and daily rest in him.",video,Matthew Bible Study,
spokengospel_Matthew 16:13-17:13_text,Matthew 16:13-17:13,Who Is Jesus?,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-16-17#read,,"In Matthew 16:13-17:13, we see that Jesus is the promised Messiah who is God's Son, shining in glory.",Website,Matthew Bible Study,"What’s Happening?

Who is Jesus? This is a question Jesus poses to his disciples in Matthew 16. According to the disciples, most people think of Jesus as a prophet. But Jesus wants to know what the disciples think (Matthew 16:15). Peter declares that Jesus is the long-awaited Messiah and the Son of God (Matthew 16:16).

Immediately after affirming Peter’s confession, Jesus tells them that he must die and rise again. Not only will he go to the cross, but he announces that all who follow him must die to themselves as well (Matthew 16:24). 

After this, Jesus leads his three closest followers up a mountain, and there he transfigures before them, becoming as blinding as the sun (Matthew 17:2). The figures of Moses and Elijah also appear, representing all the Law and the Prophets (Matthew 17:3). Peter suggests that they build tents for Jesus, Moses, and Elijah (Matthew 17:4). 

Peter realizes this is a Mt. Sinai moment all over again

 

(Exodus 19:16). And just as God’s glory moved into the tabernacle at Sinai, perhaps three small tents would be a fitting residence to these men as well. But God’s voice interrupts, calls Jesus his “beloved Son,” and tells the disciples to “listen to him” (Matthew 17:5). 

These words on the mountain echo the same words Moses spoke to Israel when he said, “The Lord your God will raise up for you a prophet like me… it is to him you shall listen” (Deuteronomy 18:15)

When the disciples look up, Moses and Elijah have disappeared, and only Jesus is left. Everything that Moses and Elijah represented in the Old Testament, called the Law and the Prophets, has now culminated in Jesus.

 

Unlike Sinai, God no longer needs a tent to hold his presence and glory. Instead, the fullness of his presence is found in the person of Jesus.

Where is the Gospel?

Jesus affirmed Peter’s declaration that he was the Messiah. But Jesus knew that being the Messiah meant dying. And the good news is that Jesus willingly took up his cross to bring God’s Kingdom into our world. 

Now, he calls us to carry our own cross as citizens in that Kingdom. This is not a punishment but a blessing.

 

Jesus says taking up our cross and following him is the only way to salvation (Matthew 16:25). 

In this context, taking up our cross means being willing to die as Jesus will die. It is a wholehearted belief in and devotion to the fact that even in death, God wins. This is not faith in our own sacrifice, but Jesus’. For in his death, there is life. In his cross, God wins.

 

Finally, we see the beauty of Jesus’ transfiguration. In this story, we get a glimpse of the true glory of Jesus’ deity. He is God himself (Colossians 1:15). And this glorious God declares to us before and after this story that he is going to die (Matthew 17:22). 

The immeasurable grace and mercy of God is displayed not only as Jesus becomes a living tabernacle as a human, but as he also becomes the ultimate sacrifice offered in that tabernacle. The Son of God, in the flesh, died for us to fulfill all of God’s plans. That is amazing grace. 

See for Yourself

May the Holy Spirit open your eyes to see the God who wins, even in death. And may you see Jesus as the one who bore his cross so we might have life when all we deserve is death."
spokengospel_Matthew 16:13-17:13_video,Matthew 16:13-17:13,Who Is Jesus?,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=GLqUG549rHs,https://www.spokengospel.com/devotionals/matthew-16-17#read,"In Matthew 16:13-17:13, we see that Jesus is the promised Messiah who is God's Son, shining in glory.",video,Matthew Bible Study,
spokengospel_Matthew 27:11-27:61_text,Matthew 27:11-27:61,Jesus' Crucifixion,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-27-27#read,,"In Matthew 27:11-27:61, we see that Jesus' death frees us from death, gives us access to God, and extends the offer of salvation to all nations.",Website,Matthew Bible Study,"What’s Happening?

The Jewish leaders have condemned Jesus, but only the Roman authorities had the power to kill. So Jesus stands before Pilate, the Roman governor, awaiting his sentence. 

But there’s a problem. Pilate can’t find any reason to condemn him. Jesus is innocent (Matthew 27:23). 

Instead, Pilate lets the crowd choose one prisoner to release: Jesus or a violent revolutionary named Barabbas (Matthew 27:21). They choose to release the criminal over the innocent man. 

Roman soldiers then flog Jesus and mockingly hail him as King of the Jews, not knowing that they are actually standing before the King of Kings (Matthew 27:29). 

When they arrive at Golgotha, outside the city gates of Jerusalem, the Roman soldiers crucify Jesus. 

After hours on the cross, Jesus cries out, “My God, my God, why have you forsaken me?” Then, Jesus dies. 

Several things happen at the moment of his death: the veil of the temple is torn, an earthquake strikes so forcefully that tombs break open, and out of those tombs come the resurrected bodies of “holy people” (Matthew 27:51-52). 

In response to this, the guards assigned to Jesus are both afraid and in awe. They declare that Jesus must have really been the Son of God.

Where is the Gospel?

The story of Jesus’ death is heart-wrenching to read. And it should be. Yet in this painful story, we see so much good news. 

The criminal Barabbas was released instead of Jesus, showing us a picture of the undeserved freedom we experience because of Jesus’ death. The innocent man is condemned to die, while the criminal is set free. 

From the cross, Jesus cries out, asking why God has forsaken him. These words come from Psalm 22, which describes circumstances eerily similar to Jesus’ trial and crucifixion: mocking from all sides, pierced hands, and feet, casting lots for clothing (Psalm 22:16). 

Jesus showed that the events of his death have been set on a course from the beginning. The cross was Jesus’ long-standing plan to be forsaken, so we might be accepted. 

We also see good news in the three immediate effects of Jesus’ death. 

First, the temple curtain was torn to show that God’s people are no longer separated from God’s presence (Hebrews 10:19). Instead, God’s Spirit would soon come and live in them as his new temples. 

Second, the dead rise. This is a foretaste of what Jesus himself will do and a sign that because of Jesus’ saving work, death no longer has the final word over God’s people (1 Corinthians 15:23). Those who put their faith in Jesus will be raised because of his death and resurrection.

 

Third, Gentile soldiers are convinced Jesus is God’s Son. This foreshadows the spreading of the good news to all nations, so that every tribe and tongue may hear and declare that Jesus Christ is Lord (Revelation 7:9).

See for Yourself

May the Holy Spirit open your eyes to see the God who loves us enough to die for us. And may you see Jesus as the innocent one who died in our place."
spokengospel_Matthew 27:11-27:61_video,Matthew 27:11-27:61,Jesus' Crucifixion,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=1zcXsYT11Ng,https://www.spokengospel.com/devotionals/matthew-27-27#read,"In Matthew 27:11-27:61, we see that Jesus' death frees us from death, gives us access to God, and extends the offer of salvation to all nations.",video,Matthew Bible Study,
spokengospel_Matthew 21-23_text,Matthew 21-23,Beware of Religion,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-21-23#read,,"In Matthew 21-23, we see that trusting in Jesus and believing he is the Messiah is the only sure-fire way to escape the religion of the Pharisees.",Website,Matthew Bible Study,"What’s Happening?

These chapters highlight the problem of corruptible religion and the necessity of trusting that Jesus has come as the Son of God to set it right.

The section opens as Jesus enters Jerusalem, riding a young donkey and receiving a king’s welcome. The crowd cheers for him, and for a moment it seems like people recognize Jesus as the Messiah (Matthew 21:9). 

In a symbolic act of cleansing, Jesus enters the temple and drives out the merchants inside. The temple had become corrupted, and Jesus passed his judgment on it. 

In the same way, Jesus curses a fruitless fig tree (Matthew 21:19). This is a living picture of what happened at the temple. Like the fig tree, the temple had stopped being productive. So Jesus curses it.

 

Jesus then tells three parables, painting the religious leaders as disobedient children, murderous tenants, and dismissive invitees to a wedding banquet.

Different religious groups take turns trying to trick Jesus into saying something incriminating by asking him loaded theological questions. But Jesus constantly outwits their schemes with God’s truth. 

Finally, Jesus responds with his own question from the psalms about the Christ (Matthew 22:42). The religious leaders cannot give an answer and are silenced.

Jesus issues seven woes directly to the Pharisees and scribes. They preach a version of the truth, but they do not live it. 

Jesus laments that Jerusalem, the city of God’s people, has refused to come to him (Matthew 23:37). Like the withered fig tree and the coming destruction of the temple, Jesus says that they, too, are desolate (Matthew 23:38). 

Where is the Gospel?

At least two prophecies were fulfilled when Jesus entered Jerusalem on a donkey. One spoke of Israel’s long-awaited King, coming to her on a donkey (Zechariah 9:9). The other was fulfilled as people chanted, “Hosanna,” meaning “save us,” from Psalm 118:25. 

Jesus would answer this cry for salvation by doing what the temple had failed to do. By clearing it of its merchants, Jesus halted the operation of the sacrificial system as a prophetic demonstration of how his sacrificial death would end the need for the temple system once and for all. 

You might ask yourself, “How can I avoid being like the Pharisees that Jesus rebukes?” There’s much we can learn from Jesus’ stern words—including “practice what you preach”—but one lesson stands above the rest:

 

Do not reject Jesus.

The Pharisees are like a son who says he will obey his father, but their rejection of Jesus shows they will not. They are like tenants of a vineyard who foolishly plan to kill their master’s son (Matthew 21:38). And they are like ignorant guests, refusing an invitation to a great wedding feast (Matthew 22:5). 

How can we not be like the Pharisees? Accept Jesus! 

See for Yourself

May the Holy Spirit open your eyes to see the God who answers our prayer for rescue. And may you see Jesus as the Savior who accomplishes this rescue by replacing the temple with his own flesh and blood."
spokengospel_Matthew 21-23_video,Matthew 21-23,Beware of Religion,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=XWBqi3-WmKQ,https://www.spokengospel.com/devotionals/matthew-21-23#read,"In Matthew 21-23, we see that trusting in Jesus and believing he is the Messiah is the only sure-fire way to escape the religion of the Pharisees.",video,Matthew Bible Study,
spokengospel_Matthew 4_text,Matthew 4,Jesus' Temptation,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-4#read,,"In Matthew 4, we see that Jesus triumphs over temptation at the same place where Israel fell under it, thus earning us a way to defeat sin and Satan forever.",Website,Matthew Bible Study,"What’s Happening?

After passing through the waters in his baptism, Jesus is led by the Holy Spirit into the wilderness to be tempted by the devil (Matthew 4:1). Jesus fasts for forty days and forty nights, which connects this story with another familiar story in the Old Testament.

Israel also passed through the waters when God parted the Red Sea. From there, God led Moses and the people into the wilderness (Exodus 15:22). They were on their way to the land of Canaan, the Promised Land, where God would establish his Kingdom. And like Jesus, Moses also fasted for forty days and forty nights in the wilderness while on Mt. Sinai (Exodus 34:28). 

But in the wilderness, Israel fell into temptation and sin, and they failed to set up the forever-Kingdom of God (Exodus 32:1). 

But Jesus succeeds where Israel failed. He resists temptation in the wilderness. Israel failed to banish their enemies in Cannan, but Jesus drives out the real enemy with only a word (Matthew 4:10). God called Israel to possess a promised piece of land, but Jesus shows his authority over all creation (Revelation 21:5).

 

Jesus is the new and better Moses and Israel, who brings God’s rule and reign to the world.

It’s no wonder, then, that Jesus’ first message is about God’s Kingdom coming near (Matthew 4:17). He calls the first four citizens into that Kingdom and says they will fish for men (Matthew 4:19). God promised in Jeremiah 16:16 that fishermen and hunters would come who would bring people from all nations into his Kingdom. And in Jesus, this promise becomes reality. 

Where is the Gospel? 

Jesus was tempted like us in every way, yet he did not sin (Hebrews 4:15). Israel had failed to overcome sin and the devil by their own power, but Jesus declares that he has overcome the world (John 16:33).

 

Jesus overcame the devil in the wilderness and ultimately at the cross.

Satan literally means “accuser.” His greatest weapon is accusations against us. These accusations about our sins and shortcomings leave us condemned.

 

But when Jesus took our condemnation on the cross, he left Satan with nothing but lies and empty threats.

 

Now there is no condemnation for those in Jesus (Romans 8:1). That is how he puts the powers of Satan to open shame (Colossians 2:15). 

We can resist sin because the same Spirit in us is the same Spirit that led and empowered Jesus to resist by the Word of God (Romans 8:11). Jesus has freed us from the power of sin, death, and the devil, and has declared us citizens in the Kingdom like his first followers. 

See for Yourself

I pray that the Holy Spirit will open your eyes to see the God who refuses to leave us in our sin and condemnation. May you see Jesus as the one who succeeded where we failed so he might give us victory where we only deserved defeat."
spokengospel_Matthew 4_video,Matthew 4,Jesus' Temptation,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=s4YDxBUGESE,https://www.spokengospel.com/devotionals/matthew-4#read,"In Matthew 4, we see that Jesus triumphs over temptation at the same place where Israel fell under it, thus earning us a way to defeat sin and Satan forever.",video,Matthew Bible Study,
spokengospel_Matthew 17:14-17:27_text,Matthew 17:14-17:27,Taxes To Caesar,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-17#read,,"In Matthew 17:14-17:27, we see that because Jesus has adopted us into God's family, we are free in so many wonderful ways.",Website,Matthew Bible Study,"What’s Happening? 

After God declares Jesus his Son at the transfiguration, Jesus has two other “son” related encounters. 

The first is a father asking for Jesus to heal his epileptic son (Matthew 17:15). Jesus laments when he finds out his own disciples could not heal the boy (Matthew 17:17). After Jesus casts out the demon that caused these epileptic fits, he explains to the disciples that their failure was due to a lack of faith (Matthew 17:20). With just a small seed of faith in him, Jesus said, nothing would be impossible.

 

They could command an immovable mountain to move, and it would.

Immediately after this, Jesus predicts his death again. This speaks directly to the issue of faith in the last story. The disciples do not believe that Jesus must die and rise again (Matthew 16:22). So Jesus directs them to the object of their faith—namely, his upcoming death and resurrection. 

In the second son-related story, Jesus and Peter talk about the temple tax. Men, ages 20-50, had to pay this tax, which helped pay for the upkeep of the Jewish temple. Jesus asks if kings tax their own kids. The assumed answer is, “Of course they don’t.” 

Jesus is saying that the tax is for the temple, which is God’s house. Since he is the King’s Son, he is exempt from the tax. Still, Jesus sends Peter to catch a fish and promises that inside the fish he’ll find the money to pay the tax for them both (Matthew 17:27). So Jesus avoids offense and displays his unique power as God’s Son.

Where is the Gospel? 

There is one mountain no one in the world could move—the inescapable climb toward death. But as in the story with the epileptic son, just a little faith in Jesus gives us victory over sickness and Satan, both of which lead to death. 

When we trust that Jesus went to the cross to bear our illnesses, sins, and condemnation, we get to do the impossible (Isaiah 53:4).

 

We get to escape our diseases, the devil’s oppression, and the grave. Some of that will happen now, as God’s Kingdom comes. But all of it will happen soon, in our resurrection (Revelation 21:4). 

When speaking with Peter about taxes, Jesus says that “the sons are free”. The miracle that follows doesn’t just pay for Jesus; it pays for Peter, too. Later, Jesus’ resurrection won’t just mean new life for Jesus. It will mean new life for all of his followers, too.

 

Because of Jesus’ saving work, anyone with faith in Jesus has been adopted into God’s family (Ephesians 1:5).

 

1 John 3:1 says, “See what kind of love the Father has given to us, that we should be called children of God; and so we are.” Anyone with faith in Jesus is now a son or daughter of the King. They are free, too. Free from sin. Free from the law. Free from death. As Jesus said, “the sons are free.” 

See for Yourself

I pray that the Holy Spirit would give you eyes to see the God who loves us like his own children. And may you see Jesus as the one who makes us sons and daughters of God."
spokengospel_Matthew 17:14-17:27_video,Matthew 17:14-17:27,Taxes To Caesar,https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=jG94UegDRRQ,https://www.spokengospel.com/devotionals/matthew-17#read,"In Matthew 17:14-17:27, we see that because Jesus has adopted us into God's family, we are free in so many wonderful ways.",video,Matthew Bible Study,
spokengospel_Matthew 14_text,Matthew 14,"Jesus Feeds 5,000 Jews",https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.spokengospel.com/devotionals/matthew-14#read,,"In Matthew 14, we see that this miracle points to how Jesus' provision is better than Moses', and how his authority is greater than John the Baptist's.",Website,Matthew Bible Study,"What’s Happening?

John the Baptist is dead. But Herod, Rome’s political liaison over Galilee, saw the miracles Jesus performed and thought he might be John raised from the dead (Matthew 14:2). 

But what Jesus does next shows that he is greater than John. 

When Jesus hears news of John’s death, Jesus gets in a boat and crosses the water to spend time in solitude in the wilderness (Matthew 14:13). But people meet him there like they met John in the wilderness earlier. So we wonder as Herod wondered: Is Jesus a new John the Baptist? Or is he something far more? 

There in the wilderness, Jesus heals the sick and multiplies five loaves of bread and two fish until they feed 5,000 men, plus women and children (Matthew 14:20). This ministry in the wilderness reminds us of John, but it should also remind us of Moses.

Just like Jesus, Israel made a journey through the waters and into the wilderness. There, God provided bread and meat miraculously for the people (Exodus 16:4). But instead of this bread coming from heaven, it comes from Jesus himself. Jesus is greater than John. He’s greater than Moses. He is God.

After this miracle, a bad storm carries the boat out with the disciples in it. Jesus walks on the stormy waters to reach them. He even calls Peter out on the water, making him able to stand on the sea as long as his faith in Jesus remained firm (Matthew 14:25). 

After seeing this display of power, the disciples worship Jesus and say, “Truly you are the Son of God” (Matthew 14:33). 

Moses took people through water. John immersed people in water. But Jesus walks on top of the water. 

Jesus is more than John the Baptist. He is more than Moses. He is the Son of God. 

Where is the Gospel? 

None of God’s famous messengers were able to bring final healing and deliverance. Despite all of Moses’ miracles, he did not enter the promised land of God’s Kingdom. Despite John’s dynamic public ministry, he died before seeing God’s promises fulfilled. 

But Matthew 14 shows us that Jesus is not just a miracle worker or a great teacher. He is God himself, who will once and for all bring the deliverance Moses saw and usher in the Kingdom John pronounced. 

And all we need to do is put our faith in him, as Peter did when he walked on the water (Matthew 14:31). He will heal all our diseases. He will provide us with the bread of life. He will conquer the storms. Because he is the Son of God. 

See for Yourself

May the Holy Spirit open your eyes to see the God who prepared his people for deliverance, and Jesus as the one who brought that deliverance once and for all. "
spokengospel_Matthew 14_video,Matthew 14,"Jesus Feeds 5,000 Jews",https://cdn.prod.website-files.com/63ec12d1cd984b7ed1155746/6402933e4b57269e986b4bf4_book-hero-ph.webp,https://www.youtube.com/watch?v=QpSYFOkv4XY,https://www.spokengospel.com/devotionals/matthew-14#read,"In Matthew 14, we see that this miracle points to how Jesus' provision is better than Moses', and how his authority is greater than John the Baptist's.",video,Matthew Bible Study,
